STATION CODE,year,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATE,FECAL COLIFORM,TOTAL COLIFORM,Potability,WQI
1444,2010,KALI AT D/S WEST COAST PAPER MILL,NAN,28.8,7.3,7.3,308,4.2,2.43,116,185,1,80.65603183
1444,2009,NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",27,7,7.2,286,9.5,0.9,85,189,0,126.2887287
1444,2008,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,26,6.9,7.3,252,4.33,1,322,858,1,88.13805565
1444,2007,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.3,7.3,152,2,1.28,333,998,1,65.89555183
1444,2006,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27.25,6.825,7.125,299.3,3.667,1.525,316,771,1,79.55398087
1444,2003,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.7,440,6.5,2.4,0.9,0.9,688,0,7571.6696
1448,2014,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,25.9,5.5,7.6,569,1.3,0.9,18,141,1,66.43363304
1448,2013,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27,6,7.3,432,1.2,3,3,78,1,57.97277826
1448,2012,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,27,6,7.6,429,1.1,1.1,3,362,1,61.98347826
1448,2011,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.6,6.2,7.5,371,1.1,1.62,3,528,1,59.41140035
1448,2010,NAGAVALLI AT THOTAPALLI REGULATOR,NAN,28,6.5,7.6,312,1.1,2.41,3,354,1,59.80835148
1448,2009,NAN,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",28,7,7.5,226,1.1,2.3,3,83,1,55.5667287
1448,2008,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.9,7.8,469,0.89,0.86,152,5874,1,63.73388365
1448,2007,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.2,7.6,380,0.5,0.5,1318,24583,1,89.97136435
1448,2006,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28.857,6.243,7.253,405.6,0.857,1.269,3333,21469,0,130.9041322
1448,2004,"NAGAVALLI AT THOTAPALLI REGULATOR, AP",NAN,30,7.8,239,6.2,1.7,2.188,2.188,10720,0,4078.12103
1450,2014,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,29.3,6.5,7.4,1063,2,0.6,177,374,1,67.96196348
1450,2013,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,27.8,6.7,7.5,1088,1.7,0,194,474,1,66.36530957
1450,2012,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,TAMILNADU,27,6.8,7.5,890,2.1,0.51,274,589,1,71.27513061
1450,2011,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMIL NADU,28.4,6.3,7.6,830,1.8,0.24,738,2020,1,83.26384939
1450,2010,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,NAN,28.2,6.4,7.6,860,3.3,0.4,253,379,1,85.01933043
1450,2009,NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",26,6.7,7.4,544,2,0.3,158,253,1,66.38004957
1450,2008,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27,6.8,7.6,749,2.25,0.36,424,699,1,77.61759061
1450,2007,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.8,7.2,856,2.1,0.32,213,348,1,64.62113861
1450,2006,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27.5,6.925,7.633,552,2,0.217,325,570,1,73.08834951
1450,2003,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,29,7.5,585,6.3,2.6,0.155,0.155,315,0,10091.35699
1455,2014,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,26.8,7.2,8,296,1.5,0.7,1468,4314,1,99.83319478
1455,2013,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.6,6.9,8.1,3960,2,2.26,19058,22523,0,501.2965237
1455,2012,RUSHIKULYA AT GANJAM U/S,ORISSA,28,8,8.3,312,1.4,0.73,1618,4319,0,103.6328231
1455,2011,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.5,8.1,8,300,2.3,0.45,2272,4569,0,120.3611922
1455,2009,NAN,"RUSHIKULYA AT GANJAM U/S, ORISSA",30,7.7,8.1,330,1.9,0.9,1675,3025,0,107.04252
1455,2008,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,32,7.7,8.1,266,1.83,1.01,1950,3175,0,112.540948
1455,2007,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,7.9,7.9,382,2.1,0.21,993,2700,1,89.11069409
1455,2003,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,8.1,569,8.2,1.6,1.028,1.028,6050,0,9803.311685
1456,2014,"RUSHIKULYA AT GANJAM D/S, ODISHA",ODISHA,27.4,6.6,7.8,25034,1.5,0.9,1671,4224,0,109.1959365
1456,2013,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,26.8,7,8,28222,1.8,2.54,16613,10469,0,446.0154007
1456,2012,RUSHIKULYA AT GANJAM D/S,ORISSA,29,8.2,8,19595,2,0.94,624,1116,1,84.38537722
1456,2011,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,28,7.8,8,13103,2.1,0.59,277,739,1,77.94616504
1456,2010,"RUSHIKULYA AT GANJAM D/S, ",NAN,30.8,6.8,7.8,23761,1.9,0.67,145,460,1,76.89655861
1456,2009,NAN,"RUSHIKULYA AT GANJAM D/S, ORISSA",30,7.5,7.9,20786,1.3,0.6,613,868,1,79.71803391
1456,2008,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,32,6.8,7.8,16468,1.65,2,440,775,1,79.92964261
1456,2007,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,28,8.1,8,21030,1.7,0.51,146,463,1,71.73448017
1456,2003,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,27,7.7,28598,7.7,1.7,0.962,0.962,3200,0,496388.9197
1461,2014,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,29.6,6.9,7.9,99,5,0.4,15,34,1,97.36717565
1461,2013,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,29.3,7.2,8.2,112,3.3,1,39,94,1,86.74805478
1461,2012,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,30,6.6,7.9,123,3.2,0.52,44,104,1,83.56203252
1461,2010,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),NAN,26,7,7.7,88,3.2,0.13,8,17,1,77.2664927
1461,2009,NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",28,6.7,8,111,3.6,0.31,45,143,1,88.34445757
1461,2008,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,25,5.3,7.7,109,3.25,0.38,165,296,1,89.47247096
1461,2007,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28,6.6,7.5,97,3.7,0.25,16,169,1,80.38067652
1461,2006,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28.667,7.1,7.507,102.5,4.633,0.21,10,152,1,86.21267574
1461,2003,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,24,7.7,107,6.8,5.2,0.386,0.386,208,0,1815.357151
1462,2014,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,27.1,5.4,7.5,2413,7.4,1.5,59,116,0,120.60028
1462,2013,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,28.4,7.1,7.5,127,3.4,4.4,17,63,1,76.14174174
1462,2012,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,29,6.7,7.3,127,2.9,0.59,100,209,1,71.28470157
1462,2011,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,27.2,6.9,7.5,143,3.4,0.54,149,307,1,79.31866765
1462,2010,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,28.6,6.6,7.5,129,3.9,0.4,129,381,1,84.73157652
1462,2009,NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",26,6.9,7.3,229,3.8,0.68,108,257,1,78.51683965
1462,2008,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,22,6.6,7.2,131,4.5,0.83,285,737,1,88.44576052
1462,2007,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,25,6.4,7.1,113,3.9,0.47,60,400,1,77.23928643
1462,2006,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,26.714,6.471,7.379,204.3,3.729,0.309,10,174,1,79.0611439
1462,2003,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,27,7.3,157,6,5.6,0.603,0.603,221,0,2688.872485
1473,2014,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,24,5.1,7.4,1375,23.7,5.9,27333,50333,0,879.0358409
1473,2013,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,21.8,4.9,7.3,1267,23.5,3,24750,54250,0,819.6745748
1473,2012,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",PUNJAB,24,5.1,7.4,993,21.9,6.63,36250,57750,0,1061.859305
1473,2011,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,23.3,5.7,7.3,1103,14.3,13.75,20250,52500,0,636.6319991
1473,2010,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",NAN,19.8,5.2,6.7,1027,28,5.9,17500,57500,0,688.6572339
1473,2009,NAN,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",21,5.6,7.3,964,14,4.2,8000,70000,0,365.6724661
1473,2008,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,21,5,7.2,983,26.1,3.05,32250,135000,0,1023.935048
1473,2007,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,21,6.3,7.7,619,7.3,3.28,28250,125000,0,769.3085014
1473,2006,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,17.333,4.833,7.533,760,13.333,1.933,2300,30000,0,232.2419734
1475,2014,ZUARI AT PANCHAWADI,GOA,29.5,6.3,6.9,179,1.7,0.1,3243,5330,0,126.1445774
1475,2013,ZUARI AT PANCHAWADI,GOA,30.4,5.5,6.7,209,0.8,0.17,1893,2915,1,88.20854904
1475,2012,ZUARI AT PANCHAWADI,GOA,30,6.1,6.8,408,1.3,0.17,1300,3808,1,78.6189673
1475,2011,ZUARI AT PANCHAWADI,GOA,29.3,6.6,7,59,1.1,0.27,8,113,1,48.49193252
1475,2010,ZUARI AT PANCHAWADI,NAN,28.8,6.6,6.6,145,1.5,0.65,4,98,1,45.09073652
1475,2009,NAN,ZUARI AT PANCHAWADI,30,6.2,6.9,11000,1.3,0.48,13,17,1,52.98840835
1475,2008,ZUARI AT PANCHAWADI,NAN,28,6.8,7.1,11,1.65,0.07,22,33,1,54.37623861
1475,2007,ZUARI AT PANCHAWADI,NAN,29,6.5,6.9,1690,1.5,0.1,555,1331,1,63.45984348
1475,2006,ZUARI AT PANCHAWADI,NAN,27.75,5.175,6.95,464,1.5,0.7,75,255,1,59.70588565
1476,2014,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29.2,6.1,6.7,308,1.4,0.3,3355,5672,0,123.5973313
1476,2013,"MANDOVI AT TONCA, MARCELA, GOA",GOA,29.9,5.7,6.9,111,1,0.14,939,3061,1,71.41003113
1476,2012,"MANDOVI AT TONCA, MARCELA",GOA,29,5.9,6.7,125,1.5,0.14,1638,5793,1,87.45387722
1476,2011,"MANDOVI AT TONCA, MARCELA, GOA",GOA,28.3,5.9,6.6,516,1.1,0.18,8,169,1,45.01068922
1476,2010,"MANDOVI AT TONCA, MARCELA",NAN,28.8,6.4,6.4,188,2,0.44,15,153,1,47.23024243
1476,2009,NAN,"MANDOVI AT TONCA, MARCELA, GOA",29,6.5,6.8,30190,2.3,0.04,5,8,1,62.61757548
1476,2008,"MANDOVI AT TONCA, MARCELA, GOA",NAN,27,6.5,7.5,28,4.55,0.05,20,44,1,88.39232348
1476,2007,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,6.5,7.1,3110,1.6,0.1,1243,2056,1,83.49374348
1476,2006,"MANDOVI AT TONCA, MARCELA, GOA",NAN,30,6.4,7.45,142.8,2.025,0.155,1787,4073,0,105.6371104
1543,2014,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,27.8,7.1,7.1,176,1.2,0.1,4573,7817,0,151.2813617
1543,2013,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,27.9,7,6.9,64,1.1,0.09,1641,2841,1,81.4867207
1543,2012,KALNA AT CHANDELNAN PERNEM,GOA,27,7.3,6.9,61,0.7,0.09,1430,4388,1,72.17923983
1543,2011,RIVER KALNA AT CHANDELNAN PERNEM,GOA,25.8,7.3,6.1,87,0.9,0.33,6,169,1,27.71601183
1543,2010,KALNA AT CHANDELNAN PERNEM,NAN,27.3,6.9,6.2,61,1.7,1.07,7,117,1,38.60853165
1543,2009,NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",24,8.1,7.7,7400,2.6,0.1,79,130,1,69.86003217
1543,2008,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26,7.6,7.3,93,0.95,0.03,240,350,1,52.70085096
1543,2007,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,27,7.2,7.2,70,1.6,0.1,1554,2887,1,88.24925478
1543,2006,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26.667,7.4,6.733,344.3,1.7,0.9,33,160,1,46.06890687
1543,2003,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,28,7,86,7.8,4.7,0.1,0.1,145,0,1449.662515
1544,2014,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29.2,7.2,6.3,100,1.5,0.1,7942,13575,0,215.2728148
1544,2013,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29.5,7.1,6.6,68,1.1,0.13,4124,8167,0,131.8524057
1544,2012,VALVANT AT SANKLI NAN BICHOLIM,GOA,29,7.1,6.5,60,1.7,0.13,2926,8163,0,108.9491657
1544,2011,"VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,29,7.3,6,74,1.6,0.11,8,181,1,32.17709583
1544,2010,VALVANT AT SANKLINANBICHOLIM,NAN,28.3,6.7,6.2,62,0.9,0.57,8,187,1,32.42842557
1544,2009,NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",27,7.8,6.4,609,2.3,0.08,49,70,1,43.90553704
1544,2008,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,26,7.4,7,67,2.45,0.13,467,809,1,66.86466487
1544,2007,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,7.2,6.8,60,2.1,0.1,5778,10403,0,180.7329748
1544,2006,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28.75,7.6,6.775,213.3,1.3,0.173,133,3275,1,45.01845936
1545,2014,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,28.7,7.3,6.7,144,1.5,0.1,1940,3052,1,86.78614783
1545,2013,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,27.9,7.2,6.7,89,0.9,0.06,832,1996,1,57.21694278
1545,2012,RIVER MADAI AT DABOS NAN  VALPOI,GOA,28,7.4,6.8,80,1.3,0.06,274,1404,1,49.06754887
1545,2011,RIVER MADAI AT DABOS NAN  VALPOI,GOA,29,7.3,5.9,100,1.3,0.27,6,173,1,27.77674383
1545,2010,MADAI AT DABOS NAN  VALPOI,NAN,28.5,7.1,6.2,89,1.4,0.68,6,119,1,34.89850574
1545,2008,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,27,7,7.3,89,1.5,0.02,30,42,1,55.7443647
1545,2007,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.4,7.1,80,1.4,0.1,475,1010,1,59.52404087
1545,2006,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.35,7.1,214.8,1.425,0.15,41,285,1,50.27448035
1545,2003,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.1,101,7.8,2,0.1,0.1,138,0,1685.679488
1546,2014,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,29,7.3,7,247,1.5,0.2,1095,2453,1,73.23020783
1546,2013,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,29.8,6.7,6.8,83,1.2,0.17,2140,3559,1,93.28496557
1546,2012,KHANDEPAR AT OPA NAN PONDA,GOA,29,7.1,6.8,70,0.8,0.17,716,3567,1,56.34831774
1546,2011,RIVER KHANDEPAR AT OPA NAN PONDA,GOA,27.8,7.1,5.9,93,1.8,0.28,9,131,1,33.22240574
1546,2010,KHANDEPAR AT OPA NAN PONDA,NAN,28.8,7.6,6.2,62,1.1,0.38,12,160,1,29.91411096
1546,2009,NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",28,7.2,6.5,8240,1.6,0.25,17,46,1,43.33145478
1546,2008,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,6.7,7.2,95,1.4,0.1,18,22,1,54.31388957
1546,2007,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,7.2,6.9,80,1.3,0.1,1009,1938,1,68.13457478
1546,2006,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28.25,7.675,6.875,103.3,1.025,3.367,18,96,1,41.32284334
1547,2014,"RIVER TALPONA AT CANACONA, GOA",GOA,29.1,7.3,6.7,55,1.4,0.1,2638,4003,0,101.5163878
1547,2013,"RIVER TALPONA AT CANACONA, GOA",GOA,29.6,6.9,6.7,63,0.9,0.21,691,1132,1,55.37782365
1547,2012,RIVER TALPONA AT CANACONA,GOA,29,7,6.9,54,0.8,0.21,667,3059,1,57.3750967
1547,2011,RIVER TALPONA AT CANACONA,GOA,28.3,7,6.5,75,0.9,0.22,7,166,1,36.1004247
1547,2010,TALPONA AT CANACONA,NAN,30.2,6.9,6.5,62,1.4,0.6,10,107,1,41.13275565
1547,2009,NAN,"RIVER TALPONA AT CANACONA, GOA",27,4.2,7.6,5543,0.7,0.18,2,8,1,67.94628748
1547,2008,"RIVER TALPONA AT CANACONA, GOA",NAN,28,6.8,6.9,58,1.9,0.03,25,53,1,53.19040661
1547,2007,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.4,7,66,2,0.1,700,1451,1,68.16568087
1547,2006,"RIVER TALPONA AT CANACONA, GOA",NAN,27.25,7.125,7.55,418.3,1.725,0.45,18,106,1,61.380656
1548,2014,"RIVER ASSONORA AT ASSONORA, GOA",GOA,27.9,6.7,6.4,93,1.4,0.1,2147,3433,1,88.22676957
1548,2013,"RIVER ASSONORA AT ASSONORA, GOA",GOA,28.2,6.6,6.5,62,1,0.14,4073,7190,0,130.2952485
1548,2012,RIVER ASSONORA AT ASSONORA,GOA,28,6.8,6.6,71,1.5,0.14,2495,3949,1,99.91023461
1548,2011,RIVER ASSONORA AT ASSONORA,GOA,28.3,7.3,5.9,74,1.5,0.22,8,163,1,29.57358383
1548,2010,ASSONORA AT ASSONORA,NAN,28.3,7.2,6.1,62,2.6,0.92,8,123,1,43.39019078
1548,2009,NAN,"RIVER ASSONORA AT ASSONORA, GOA",26,6.5,6.4,505,1.6,0.13,8,13,1,43.03158748
1548,2008,"RIVER ASSONORA AT ASSONORA, GOA",NAN,25,5.6,6.8,67,1.9,0.06,82,137,1,58.51351409
1548,2007,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.3,6.6,66,1.6,0.1,1427,3293,1,79.44477739
1548,2006,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28.5,7,6.725,497.3,1.575,0.135,1956,5425,1,90.2875827
1563,2014,"R NEYYAR AT AMARAVILA, KERALA",KERALA,25.3,6.7,7.1,66,0.6,0,222,626,1,50.11150957
1563,2013,"R NEYYAR AT AMARAVILA, KERALA",KERALA,26.2,6.6,7.3,45,0.6,0.39,228,940,1,54.33840852
1563,2012,R NEYYAR AT AMARAVILA,KERALA,28,6.6,7.3,70,1.4,0.39,838,1875,1,75.11220852
1563,2011,"R NEYYAR AT AMARAVILA, KERALA",KERALA,27,7.3,7.2,62,0.8,0.95,525,985,1,57.69274783
1563,2010,AMARAVILA,NAN,26.6,7,6.9,66,0.7,0.45,465,900,1,51.6005887
1563,2009,NAN,"NEYYAR AMARAVILA, KERALA",26,7.2,6.7,73,0.9,0.28,335,2150,1,46.30689878
1563,2008,"AMARAVILA, KERALA",NAN,27,6.5,6.7,72,0.8,2.83,30,775,1,42.24792748
1563,2007,"AMARAVILA, KERALA",NAN,27,6.4,7,112,1.4,0.7,3850,5725,0,138.3488304
1563,2006,"AMARAVILA, KERALA",NAN,27,6.233,6.9,104.7,0.867,1.267,1300,2233,1,75.68486925
1563,2003,"AMARAVILA, KERALA",NAN,26,6.8,83,6.5,0.9,0.417,0.417,1350,0,1365.241294
1564,2014,"R ITHIKKARA AT AYUR, KERALA",KERALA,26,6.7,7.5,90,1.6,0.9,199,473,1,65.54794957
1564,2013,"R ITHIKKARA AT AYUR, KERALA",KERALA,24.8,6.4,7.2,120,1.9,0.77,258,618,1,65.75562643
1564,2012,"R ITHIKKARA AT AYUR, KERALA",KERALA,26,6.6,7.2,92,0.8,0.77,332,660,1,56.69473252
1564,2011,"ITHIKKARA AT AYUR, KERALA",KERALA,27.4,7.1,7,90,0.6,0.64,338,625,1,49.14577374
1564,2010,AYUR,NAN,27.8,7.1,6.9,75,0.6,0.73,300,583,1,46.57514574
1564,2009,NAN,"AYUR, KERALA",27,6.2,7,83,0.6,0.93,282,505,1,52.26708835
1564,2008,"AYUR, KERALA",NAN,29,7.3,7.4,71,0.7,4.1,490,940,1,60.11804783
1564,2007,"AYUR, KERALA",NAN,29,6.3,7.1,83,1,0.4,643,1080,1,65.06309739
1564,2006,"AYUR, KERALA",NAN,28.5,6.867,7.067,336.7,0.533,0.285,60,455,1,44.63995235
1564,2003,"AYUR, KERALA",NAN,24,7,69,6.4,1.2,0.222,0.222,1400,0,1123.863012
1565,2014,"PAMBA DOWN, KERALA",KERALA,28.3,3.9,6.9,62,0.5,0.7,155,284,1,57.80568435
1565,2013,"PAMBA DOWN, KERALA",KERALA,28.3,4.2,7,69,0.6,1.04,240,420,1,60.96049548
1565,2012,PAMBA DOWN,KERALA,28,4.5,7.2,79,1,1.04,279,537,1,67.41987461
1565,2011,"PAMBA DOWN, KERALA",KERALA,28.3,6.7,6.6,64,0.9,1.35,428,838,1,48.95158957
1565,2010,PAMBA DOWN,NAN,29.3,6.5,6.7,70,0.9,1.25,370,800,1,50.34124348
1565,2009,NAN,"PAMBA DOWN, KERALA",29,6.1,6.7,55,1.4,0.55,825,1450,1,66.7490313
1565,2008,"PAMBA DOWN, KERALA",NAN,26,5.1,6.3,50,1,3.1,700,1600,1,58.84634087
1565,2007,"PAMBA DOWN, KERALA",NAN,26,5.1,6.2,55,1.1,0.4,1275,2000,1,70.26078087
1565,2006,"PAMBA DOWN, KERALA",NAN,26.25,6.467,6.6,240,1.033,0.66,2100,2733,1,88.52086617
1565,2003,"PAMBA DOWN, KERALA",NAN,27,6.8,60,5,0.9,0.475,0.475,3050,0,966.3476601
1566,2014,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,30.3,6.7,6.9,87,1.7,0.2,155,350,1,54.87926957
1566,2013,"R KADALUNDI AT THIRURANGADY, KERALA",KERALA,29.8,6.6,6.9,77,1.6,0.29,264,756,1,56.98888852
1566,2012,R KADALUNDI AT THIRURANGADY,KERALA,29,6,6.7,95,1.2,0.29,253,680,1,52.60675026
1566,2011,KADALUNDY AT THIRURANGADY,KERALA,28.4,6,7,94,1.1,0.13,183,370,1,55.28264226
1566,2010,THIRURANGADY,NAN,28,6.7,6.6,102,0.8,0.12,295,900,1,44.90702557
1566,2009,NAN,"THIRURANGADY, KERALA",28,6.6,6.5,79,0.8,0.13,195,650,1,41.38402052
1566,2008,"THIRURANGADY, KERALA",NAN,27,6.3,6.7,79,0.7,2.03,190,702,1,45.68894139
1566,2007,"THIRURANGADY, KERALA",NAN,28,6.2,6.5,95,0.8,1.2,1075,2550,1,63.38846435
1566,2006,"THIRURANGADY, KERALA",NAN,28.5,6.433,6.667,339.3,0.6,0.292,440,967,1,48.88954334
1566,2003,"THIRURANGADY, KERALA",NAN,28,6.8,88,6.9,0.9,0.307,0.307,1600,0,1452.072303
1567,2014,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,25.8,7.2,7.2,41,0.7,0.2,441,658,1,55.20807478
1567,2013,"R KUTTIYADE AT KUTTIYADY ESTATE, KERALA",KERALA,27.7,7.1,7.4,380,1,0.14,1527,66382,0,100.3394137
1567,2012,R KUTTIYADE AT KUTTIYADY ESTATE,KERALA,25,7.5,6.9,34,0.9,0.14,110,256,1,42.91032591
1567,2011,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,24.3,7.1,7,27,0.4,0.11,73,218,1,41.31116974
1567,2010,KUTTIYADY ESTATE,NAN,23.8,7.1,6.8,27,0.6,0.22,86,198,1,39.91411774
1567,2009,NAN,"KUTTIYADY ESTATE, KERALA",26,6.9,6.7,198,0.3,0.2,40,180,1,35.49781565
1567,2008,"KUTTIYADY ESTATE, KERALA",NAN,26,6.9,6.6,33,0.4,1.4,0,28,1,33.92943565
1567,2007,"KUTTIYADY ESTATE, KERALA",NAN,28,6.9,6.4,41,0.5,0.2,83,285,1,32.99907565
1567,2006,"KUTTIYADY ESTATE, KERALA",NAN,29,7.033,6.533,141.3,0.533,0.135,193,740,1,37.5006
1567,2003,"KUTTIYADY ESTATE, KERALA",NAN,27,6.9,31,7,0.5,0.164,0.164,158,0,458.1818953
1568,2014,"R MAHE AT VALAYAM, KERALA",KERALA,26.6,6.5,7.4,71,0.6,0.3,4192,7018,0,145.4850635
1568,2013,"R MAHE AT VALAYAM, KERALA",KERALA,27.1,7.3,7.2,67,0.9,0.38,6490,3471,0,190.8402918
1568,2012,"R MAHE AT VALAYAM, KERALA",KERALA,26,7,7.4,72,1,0.38,496,897,1,63.6081727
1568,2011,"R MAHE AT VALAYAM, KERALA",KERALA,26,7.3,7.2,59,0.6,0.19,160,465,1,47.59121983
